threshold,precision,recall
-0.9824147913951244,0.03218390804597701,1.0
-0.9791184129075672,0.03220241518113859,1.0
-0.978383549274055,0.03222094361334868,1.0
-0.9776279128293204,0.03223949337938975,1.0
-0.973231490692017,0.03225806451612903,1.0
-0.9728529716586088,0.03227665706051873,1.0
-0.9720493828710884,0.03229527104959631,1.0
-0.971586546576998,0.03231390652048471,1.0
-0.970907879759072,0.03233256351039261,1.0
-0.9685964358118396,0.032351242056614674,1.0
-0.9680040029642796,0.03236994219653179,1.0
-0.9679104621038576,0.032388663967611336,1.0
-0.9661721861736756,0.032407407407407406,1.0
-0.9649132284783088,0.03242617255356109,1.0
-0.964052557198842,0.03244495944380069,1.0
-0.9623058981495946,0.03246376811594203,1.0
-0.9620610132781048,0.03248259860788863,1.0
-0.959706292701897,0.03250145095763204,1.0
-0.9569524864184076,0.032520325203252036,1.0
-0.9546622058634404,0.03253922138291691,1.0
-0.9531361879166482,0.03255813953488372,1.0
-0.951383818187665,0.03257707969749855,1.0
-0.9509250225967832,0.03259604190919674,1.0
-0.9492728682022056,0.032615026208503206,1.0
-0.9486597398393148,0.03263403263403263,1.0
-0.9484570103620884,0.0326530612244898,1.0
-0.9464787005308068,0.03267211201866978,1.0
-0.944686659194702,0.03269118505545826,1.0
-0.9427477337645346,0.03271028037383177,1.0
-0.9403343321909444,0.03272939801285798,1.0
-0.9402197618384772,0.03274853801169591,1.0
-0.9399246352035628,0.032767700409596257,1.0
-0.9379193485408416,0.03278688524590164,1.0
-0.9378440047029158,0.032806092560046865,1.0
-0.9377626446641008,0.032825322391559206,1.0
-0.9360973734715052,0.03284457478005865,1.0
-0.9354603010782092,0.03286384976525822,1.0
-0.9348091049426562,0.03288314738696418,1.0
-0.9346572418063094,0.03290246768507638,1.0
-0.9338640194074328,0.03292181069958848,1.0
-0.9335213787723629,0.03294117647058824,1.0
-0.9335043070940172,0.0329605650382578,1.0
-0.9308661970854852,0.03297997644287397,1.0
-0.9304416927971876,0.032999410724808484,1.0
-0.92921066949296,0.0330188679245283,1.0
-0.929000008904194,0.03303834808259587,1.0
-0.9253299529647736,0.03305785123966942,1.0
-0.9250582858830904,0.03307737743650325,1.0
-0.9232293400626954,0.03309692671394799,1.0
-0.9223420394673912,0.03311649911295092,1.0
-0.9198297991279194,0.033136094674556214,1.0
-0.9195467347020556,0.03315571343990527,1.0
-0.9193867799351846,0.03317535545023697,1.0
-0.9186463025088748,0.03319502074688797,1.0
-0.9177476103234448,0.033214709371293,1.0
-0.9169866725887796,0.03323442136498516,1.0
-0.9154076405314464,0.0332541567695962,1.0
-0.9150048320689288,0.033273915626856804,1.0
-0.9145882316848604,0.03329369797859691,1.0
-0.9129020785420964,0.03331350386674598,1.0
-0.9122950073025996,0.03333333333333333,1.0
-0.9115490430551976,0.03335318642048839,1.0
-0.9109983552468836,0.033373063170441,1.0
-0.9108862845782092,0.033392963625521764,1.0
-0.91047829950222,0.03281622911694511,0.9821428571428571
-0.9104290933394076,0.03283582089552239,0.9821428571428571
-0.910252043795168,0.032855436081242535,0.9821428571428571
-0.910166956566885,0.0328750747160789,0.9821428571428571
-0.910086954362785,0.03289473684210526,0.9821428571428571
-0.90988481464546,0.03291442250149611,0.9821428571428571
-0.908987440121122,0.03293413173652695,0.9821428571428571
-0.9085702066296628,0.0329538645895746,0.9821428571428571
-0.9083527494465096,0.03297362110311751,0.9821428571428571
-0.9081477758731656,0.032993401319736056,0.9821428571428571
-0.90733427114168,0.033013205282112844,0.9821428571428571
-0.9058182708394936,0.03303303303303303,0.9821428571428571
-0.905334487786008,0.033052884615384616,0.9821428571428571
-0.9048553139513862,0.03307276007215875,0.9821428571428571
-0.904018455586901,0.03309265944645006,0.9821428571428571
-0.9037290584053248,0.033112582781456956,0.9821428571428571
-0.9022750471733318,0.03313253012048193,0.9821428571428571
-0.902147715326432,0.033152501506931886,0.9821428571428571
-0.9019307217363912,0.033172496984318456,0.9821428571428571
-0.9004103854493586,0.0331925165962583,0.9821428571428571
-0.9003831019394701,0.03321256038647343,0.9821428571428571
-0.8994067259118156,0.03323262839879154,0.9821428571428571
-0.8991560807602815,0.03325272067714631,0.9821428571428571
-0.8990459638557804,0.03327283726557774,0.9821428571428571
-0.8977753107094165,0.033292978208232446,0.9821428571428571
-0.8972374090076184,0.03331314354936402,0.9821428571428571
-0.8967003572715742,0.03333333333333333,0.9821428571428571
-0.8957142720437024,0.03335354760460885,0.9821428571428571
-0.8956071278834195,0.03337378640776699,0.9821428571428571
-0.8951722893860223,0.033394049787492414,0.9821428571428571
-0.8944221133750907,0.03341433778857837,0.9821428571428571
-0.8939672543616584,0.03343465045592705,0.9821428571428571
-0.8937951522913907,0.03345498783454988,0.9821428571428571
-0.8932303821706654,0.033475349969567865,0.9821428571428571
-0.8932206302333126,0.03349573690621194,0.9821428571428571
-0.8922214790907266,0.03351614868982328,0.9821428571428571
-0.8907465680594012,0.03353658536585366,0.9821428571428571
-0.8899476918302275,0.03355704697986577,0.9821428571428571
-0.8896965196148947,0.033577533577533576,0.9821428571428571
-0.889553211996105,0.033598045204642636,0.9821428571428571
-0.8893112758602757,0.03361858190709047,0.9821428571428571
-0.8886034844612674,0.03363914373088685,0.9821428571428571
-0.8848742740785743,0.033659730722154224,0.9821428571428571
-0.8846355092054774,0.03368034292712799,0.9821428571428571
-0.8837282294859492,0.03370098039215686,0.9821428571428571
-0.8830777000791414,0.03372164316370325,0.9821428571428571
-0.8828186014023862,0.03374233128834356,0.9821428571428571
-0.8827714983335012,0.03376304481276857,0.9821428571428571
-0.8825632644937305,0.033783783783783786,0.9821428571428571
-0.8817043236990751,0.03380454824830977,0.9821428571428571
-0.8816588186838359,0.033825338253382534,0.9821428571428571
-0.8810494825021917,0.033846153846153845,0.9821428571428571
-0.8803007813051585,0.033866995073891626,0.9821428571428571
-0.8785312498034655,0.033887861983980284,0.9821428571428571
-0.8783613084609643,0.03390875462392109,0.9821428571428571
-0.8775339077198205,0.03392967304133251,0.9821428571428571
-0.8770165694765129,0.033950617283950615,0.9821428571428571
-0.875521739474104,0.033971587399629403,0.9821428571428571
-0.8748356920219374,0.033992583436341164,0.9821428571428571
-0.874560944465599,0.034013605442176874,0.9821428571428571
-0.8745318512725254,0.03403465346534654,0.9821428571428571
-0.8714185551479176,0.034055727554179564,0.9821428571428571
-0.8714125895056181,0.03407682775712516,0.9821428571428571
-0.8713419085600073,0.034097954122752634,0.9821428571428571
-0.8708432707610808,0.034119106699751864,0.9821428571428571
-0.8698719937757857,0.03414028553693358,0.9821428571428571
-0.868653404253295,0.034161490683229816,0.9821428571428571
-0.868440317625772,0.03418272218769422,0.9821428571428571
-0.8682908604752025,0.034203980099502485,0.9821428571428571
-0.8680701368077922,0.03422526446795271,0.9821428571428571
-0.8676616247138477,0.03424657534246575,0.9821428571428571
-0.8674642463097686,0.03426791277258567,0.9821428571428571
-0.8659935439453699,0.03428927680798005,0.9821428571428571
-0.865592032402472,0.034310667498440424,0.9821428571428571
-0.8651844195263028,0.03433208489388265,0.9821428571428571
-0.8638735753836835,0.034353529044347283,0.9821428571428571
-0.863404078378115,0.034375,0.9821428571428571
-0.8628006620869957,0.03439649781113196,0.9821428571428571
-0.8622193802551015,0.0344180225281602,0.9821428571428571
-0.8621607591108453,0.034439574201628055,0.9821428571428571
-0.8620760066275647,0.03446115288220551,0.9821428571428571
-0.8615795786535108,0.034482758620689655,0.9821428571428571
-0.8601644460492729,0.03450439146800502,0.9821428571428571
-0.859929351216903,0.03452605147520402,0.9821428571428571
-0.8597417520510675,0.034547738693467334,0.9821428571428571
-0.8594677368669683,0.034569453174104335,0.9821428571428571
-0.8591151163731856,0.03459119496855346,0.9821428571428571
-0.8558800438394188,0.034612964128382634,0.9821428571428571
-0.8556068488159143,0.034634760705289674,0.9821428571428571
-0.8556029102092713,0.03465658475110271,0.9821428571428571
-0.8554109073121041,0.03467843631778058,0.9821428571428571
-0.85524166826127,0.03470031545741325,0.9821428571428571
-0.8542025698858994,0.034722222222222224,0.9821428571428571
-0.8512914903457893,0.03474415666456096,0.9821428571428571
-0.8509532532597196,0.0347661188369153,0.9821428571428571
-0.8495713234079775,0.03478810879190386,0.9821428571428571
-0.8492874061768633,0.03481012658227848,0.9821428571428571
-0.8492863260938985,0.03483217226092464,0.9821428571428571
-0.8485779176881603,0.03485424588086185,0.9821428571428571
-0.8483314434906238,0.03487634749524413,0.9821428571428571
-0.8478846432831247,0.03489847715736041,0.9821428571428571
-0.847407401103417,0.03492063492063492,0.9821428571428571
-0.8470257103845511,0.0349428208386277,0.9821428571428571
-0.8461158479955332,0.03496503496503497,0.9821428571428571
-0.8461011552453016,0.03498727735368957,0.9821428571428571
-0.846060162795903,0.03500954805856143,0.9821428571428571
-0.845649041371426,0.03503184713375796,0.9821428571428571
-0.8448961691209773,0.03505417463352454,0.9821428571428571
-0.8437329735957486,0.035076530612244895,0.9821428571428571
-0.8435747994479167,0.03509891512444161,0.9821428571428571
-0.8430654373673517,0.0351213282247765,0.9821428571428571
-0.8429995062628798,0.03514376996805112,0.9821428571428571
-0.8418507026924484,0.03516624040920716,0.9821428571428571
-0.84120813951012,0.035188739603326934,0.9821428571428571
-0.8402863701665942,0.035211267605633804,0.9821428571428571
-0.8377256433911927,0.035233824471492634,0.9821428571428571
-0.8372470716400188,0.035256410256410256,0.9821428571428571
-0.8371533460699188,0.03527902501603592,0.9821428571428571
-0.8367237723604556,0.03530166880616174,0.9821428571428571
-0.8365364360126674,0.035324341682723186,0.9821428571428571
-0.8357577954813517,0.03534704370179949,0.9821428571428571
-0.834406843562664,0.03536977491961415,0.9821428571428571
-0.8339562379007438,0.035392535392535396,0.9821428571428571
-0.8338665680709118,0.03541532517707663,0.9821428571428571
-0.8325274254023161,0.035438144329896906,0.9821428571428571
-0.8324261189104629,0.03546099290780142,0.9821428571428571
-0.8322523962623811,0.035483870967741936,0.9821428571428571
-0.8320047433566349,0.035506778566817304,0.9821428571428571
-0.8317664149003197,0.0355297157622739,0.9821428571428571
-0.8317504195511546,0.03555268261150614,0.9821428571428571
-0.8316352110844278,0.03557567917205692,0.9821428571428571
-0.8306835117178636,0.03559870550161812,0.9821428571428571
-0.8297459624140713,0.03562176165803109,0.9821428571428571
-0.8288517186119633,0.0356448476992871,0.9821428571428571
-0.8281951287856256,0.035667963683527884,0.9821428571428571
-0.8277691620413538,0.035691109669046074,0.9821428571428571
-0.8260420927251754,0.03571428571428571,0.9821428571428571
-0.8255625615417292,0.03573749187784275,0.9821428571428571
-0.8250682161296936,0.03576072821846554,0.9821428571428571
-0.8247652011800348,0.035783994795055306,0.9821428571428571
-0.824459719674571,0.035807291666666664,0.9821428571428571
-0.823385017411794,0.035830618892508145,0.9821428571428571
-0.8231203758650112,0.03585397653194263,0.9821428571428571
-0.8226766281828602,0.03587736464448793,0.9821428571428571
-0.822448011456863,0.03590078328981723,0.9821428571428571
-0.8220437863483515,0.03527106466361855,0.9642857142857143
-0.8217403871053586,0.03529411764705882,0.9642857142857143
-0.8216120002594746,0.03531720078482668,0.9642857142857143
-0.8215884403845616,0.03534031413612566,0.9642857142857143
-0.8205321695193151,0.03536345776031434,0.9642857142857143
-0.820035676053318,0.035386631716906945,0.9642857142857143
-0.8194500343338715,0.03540983606557377,0.9642857142857143
-0.8185487301739485,0.03543307086614173,0.9642857142857143
-0.8183651078611152,0.03545633617859488,0.9642857142857143
-0.8182128024577023,0.035479632063074903,0.9642857142857143
-0.8177156908348248,0.03550295857988166,0.9642857142857143
-0.8176949242637467,0.035526315789473684,0.9642857142857143
-0.8173605241918509,0.03554970375246873,0.9642857142857143
-0.8172015954056058,0.03557312252964427,0.9642857142857143
-0.8160180561338535,0.035596572181938034,0.9642857142857143
-0.8159308569656092,0.03562005277044855,0.9642857142857143
-0.815367901153973,0.03564356435643564,0.9642857142857143
-0.8147629845666242,0.035667107001321,0.9642857142857143
-0.8143527482201951,0.0356906807666887,0.9642857142857143
-0.814220508051469,0.03571428571428571,0.9642857142857143
-0.8140779859217327,0.0357379219060225,0.9642857142857143
-0.8131563391277562,0.03576158940397351,0.9642857142857143
-0.8131458436174356,0.03578528827037773,0.9642857142857143
-0.8117562968919891,0.03580901856763926,0.9642857142857143
-0.8113095487165255,0.035832780358327807,0.9642857142857143
-0.8101553988267072,0.035856573705179286,0.9642857142857143
-0.8090447508295322,0.035880398671096346,0.9642857142857143
-0.8085529471485039,0.03590425531914894,0.9642857142857143
-0.8080017361250641,0.03592814371257485,0.9642857142857143
-0.8075050493939357,0.03595206391478029,0.9642857142857143
-0.8072337345641648,0.03597601598934044,0.9642857142857143
-0.8036089934754216,0.036,0.9642857142857143
-0.8029677734466867,0.03602401601067378,0.9642857142857143
-0.8028064243503862,0.036048064085447265,0.9642857142857143
-0.8018676090247197,0.036072144288577156,0.9642857142857143
-0.8013550846488784,0.03609625668449198,0.9642857142857143
-0.8013434264764865,0.036120401337792644,0.9642857142857143
-0.8006815612181115,0.03614457831325301,0.9642857142857143
-0.7993910714174054,0.0361687876758205,0.9642857142857143
-0.7992449802843927,0.036193029490616625,0.9642857142857143
-0.7992091783555437,0.03621730382293763,0.9642857142857143
-0.7988857178971519,0.036241610738255034,0.9642857142857143
-0.7986269702323385,0.03626595030221625,0.9642857142857143
-0.7966884845095278,0.036290322580645164,0.9642857142857143
-0.7964567659984414,0.0363147276395427,0.9642857142857143
-0.7959389769146431,0.03633916554508748,0.9642857142857143
-0.7951884705394946,0.03636363636363636,0.9642857142857143
-0.7943037360892472,0.03638814016172507,0.9642857142857143
-0.7934133618609683,0.03641267700606878,0.9642857142857143
-0.7929242846631462,0.03643724696356275,0.9642857142857143
-0.7926722050536534,0.03646185010128292,0.9642857142857143
-0.7923395433450575,0.03648648648648649,0.9642857142857143
-0.7922814595582893,0.036511156186612576,0.9642857142857143
-0.7914144151365774,0.036535859269282815,0.9642857142857143
-0.7912480535724612,0.03656059580230196,0.9642857142857143
-0.7901555209598828,0.036585365853658534,0.9642857142857143
-0.7900354199124222,0.03661016949152542,0.9642857142857143
-0.789979456852647,0.036635006784260515,0.9642857142857143
-0.7894993025836846,0.03665987780040733,0.9642857142857143
-0.7893537614538022,0.036684782608695655,0.9642857142857143
-0.7892658411489184,0.036709721278042146,0.9642857142857143
-0.7891591022314864,0.036734693877551024,0.9642857142857143
-0.7881653139268519,0.03675970047651463,0.9642857142857143
-0.7873635928061455,0.03678474114441417,0.9642857142857143
-0.7867488486147322,0.03680981595092025,0.9642857142857143
-0.7864629812934172,0.036834924965893585,0.9642857142857143
-0.7854652233921626,0.03686006825938567,0.9642857142857143
-0.7849930866499286,0.036885245901639344,0.9642857142857143
-0.7846044892266358,0.03691045796308954,0.9642857142857143
-0.7839763793700012,0.036935704514363885,0.9642857142857143
-0.7834481669230046,0.03696098562628337,0.9642857142857143
-0.7824043323249907,0.036301369863013695,0.9464285714285714
-0.7822640482195913,0.0363262508567512,0.9464285714285714
-0.7821905930120185,0.03635116598079561,0.9464285714285714
-0.7817662046062009,0.0363761153054221,0.9464285714285714
-0.7816151914797645,0.036401098901098904,0.9464285714285714
-0.7810119469650715,0.036426116838487975,0.9464285714285714
-0.780810746369548,0.03645116918844567,0.9464285714285714
-0.7798745176157618,0.0364762560220234,0.9464285714285714
-0.7797361851067768,0.03650137741046832,0.9464285714285714
-0.7784603326180196,0.03652653342522398,0.9464285714285714
-0.7782884398800924,0.036551724137931035,0.9464285714285714
-0.7782656521649006,0.03657694962042788,0.9464285714285714
-0.7770372710360496,0.03591160220994475,0.9285714285714286
-0.7763952775971033,0.0359364201796821,0.9285714285714286
-0.7759721281168703,0.035961272475795295,0.9285714285714286
-0.773178952987246,0.035986159169550176,0.9285714285714286
-0.7724221137002784,0.036011080332409975,0.9285714285714286
-0.7710928881603221,0.036036036036036036,0.9285714285714286
-0.7703015026192077,0.036061026352288486,0.9285714285714286
-0.7701540512223906,0.03608605135322693,0.9285714285714286
-0.7699570690778432,0.03611111111111111,0.9285714285714286
-0.7690557996231909,0.03613620569840167,0.9285714285714286
-0.7689244734012076,0.03616133518776078,0.9285714285714286
-0.7688093179742703,0.03618649965205289,0.9285714285714286
-0.7681824196303776,0.036211699164345405,0.9285714285714286
-0.7679014583353561,0.03623693379790941,0.9285714285714286
-0.7665655285274005,0.03626220362622036,0.9285714285714286
-0.7660701453332769,0.03628750872295883,0.9285714285714286
-0.7655251220229703,0.036312849162011177,0.9285714285714286
-0.7652691831403327,0.0363382250174703,0.9285714285714286
-0.7649458228386481,0.03636363636363636,0.9285714285714286
-0.7642630302749331,0.0363890832750175,0.9285714285714286
-0.7641840391137187,0.036414565826330535,0.9285714285714286
-0.7640536508974968,0.036440084092501754,0.9285714285714286
-0.7627382559350002,0.0364656381486676,0.9285714285714286
-0.7622110573660789,0.036491228070175435,0.9285714285714286
-0.7613768069050119,0.03651685393258427,0.9285714285714286
-0.7610707224790436,0.036542515811665496,0.9285714285714286
-0.7610101674127594,0.03656821378340366,0.9285714285714286
-0.760905931602477,0.036593947923997186,0.9285714285714286
-0.7605278918366016,0.036619718309859155,0.9285714285714286
-0.7596571794005893,0.036645525017618044,0.9285714285714286
-0.7592356817890226,0.036671368124118475,0.9285714285714286
-0.7589466355517188,0.03669724770642202,0.9285714285714286
-0.7587130594002105,0.03672316384180791,0.9285714285714286
-0.7584365008596015,0.03674911660777385,0.9285714285714286
-0.7570297033180762,0.036775106082036775,0.9285714285714286
-0.7569962061390474,0.03680113234253362,0.9285714285714286
-0.7565700578298333,0.036827195467422094,0.9285714285714286
-0.7562416690821867,0.0368532955350815,0.9285714285714286
-0.7545392704484241,0.03687943262411347,0.9285714285714286
-0.7541415873298415,0.036905606813342796,0.9285714285714286
-0.7532085246500146,0.036931818181818184,0.9285714285714286
-0.7518647122005298,0.03695806680881308,0.9285714285714286
-0.7517880247435262,0.03698435277382646,0.9285714285714286
-0.7517613878414772,0.03701067615658363,0.9285714285714286
-0.7513834551852078,0.037037037037037035,0.9285714285714286
-0.7509275595556435,0.03706343549536707,0.9285714285714286
-0.7508972320664269,0.037089871611982884,0.9285714285714286
-0.7508087363675194,0.037116345467523196,0.9285714285714286
-0.7491217257151243,0.037142857142857144,0.9285714285714286
-0.7490342166510057,0.03716940671908506,0.9285714285714286
-0.7486658099127899,0.03719599427753934,0.9285714285714286
-0.7478485492091445,0.03722261989978525,0.9285714285714286
-0.7472450004533248,0.03724928366762178,0.9285714285714286
-0.7456700603603386,0.03727598566308244,0.9285714285714286
-0.745229746037412,0.03730272596843615,0.9285714285714286
-0.7448172143315039,0.03732950466618808,0.9285714285714286
-0.7443222537358627,0.03735632183908046,0.9285714285714286
-0.7437652952713085,0.037383177570093455,0.9285714285714286
-0.742623207254036,0.03741007194244604,0.9285714285714286
-0.7414454090980821,0.037437005039596835,0.9285714285714286
-0.7412145918058627,0.037463976945244955,0.9285714285714286
-0.7398491607107698,0.03749098774333093,0.9285714285714286
-0.7392851448142038,0.03751803751803752,0.9285714285714286
-0.7390392148495982,0.03754512635379061,0.9285714285714286
-0.7366342133784942,0.03757225433526012,0.9285714285714286
-0.7366120475792229,0.03759942154736081,0.9285714285714286
-0.7363424033937477,0.03762662807525326,0.9285714285714286
-0.7347397535612377,0.03765387400434468,0.9285714285714286
-0.7343795387458647,0.03768115942028986,0.9285714285714286
-0.7323638451507265,0.03698332124728064,0.9107142857142857
-0.7316622372040972,0.03701015965166909,0.9107142857142857
-0.7308471103876959,0.037037037037037035,0.9107142857142857
-0.7300587326983645,0.037063953488372096,0.9107142857142857
-0.7286964865883668,0.03709090909090909,0.9107142857142857
-0.7282404480996763,0.03711790393013101,0.9107142857142857
-0.7273424271659515,0.037144938091769844,0.9107142857142857
-0.726795661830594,0.03717201166180758,0.9107142857142857
-0.7267881951734663,0.03646973012399708,0.8928571428571429
-0.7266285320744162,0.0364963503649635,0.8928571428571429
-0.7266115505635325,0.036523009495982466,0.8928571428571429
-0.725728042210038,0.03654970760233918,0.8928571428571429
-0.7245842063874406,0.036576444769568395,0.8928571428571429
-0.723948209365115,0.036603221083455345,0.8928571428571429
-0.723737962658878,0.03663003663003663,0.8928571428571429
-0.7234305678590834,0.036656891495601175,0.8928571428571429
-0.7213352172051438,0.036683785766691124,0.8928571428571429
-0.7210727485628812,0.03671071953010279,0.8928571428571429
-0.7154434779097816,0.036737692872887584,0.8928571428571429
-0.7139276489048917,0.03676470588235294,0.8928571428571429
-0.7137760774314224,0.03679175864606328,0.8928571428571429
-0.7135327335225127,0.036818851251840944,0.8928571428571429
-0.7134862197693499,0.036845983787767135,0.8928571428571429
-0.7117994503231447,0.03687315634218289,0.8928571428571429
-0.711194212799449,0.03690036900369004,0.8928571428571429
-0.7107908020777953,0.03692762186115214,0.8928571428571429
-0.710387452675508,0.03695491500369549,0.8928571428571429
-0.7096042841319885,0.03698224852071006,0.8928571428571429
-0.7086617983627242,0.037009622501850484,0.8928571428571429
-0.7078368100680706,0.037037037037037035,0.8928571428571429
-0.7063683116628781,0.037064492216456635,0.8928571428571429
-0.706094841545171,0.037091988130563795,0.8928571428571429
-0.7053878591466469,0.03711952487008166,0.8928571428571429
-0.7042720622729577,0.036404160475482915,0.875
-0.7029627031724961,0.036431226765799254,0.875
-0.7029030079097378,0.036458333333333336,0.875
-0.7023434826694909,0.03648548026805659,0.875
-0.7015058273968086,0.03651266766020864,0.875
-0.7008863305350349,0.036539895600298286,0.875
-0.7000782608407463,0.03656716417910448,0.875
-0.6995422062124992,0.03659447348767737,0.875
-0.6995134822447368,0.03662182361733931,0.875
-0.6980486993085636,0.03664921465968586,0.875
-0.697799828396347,0.036676646706586824,0.875
-0.6976599551855706,0.03670411985018727,0.875
-0.6972430472627023,0.03673163418290855,0.875
-0.6934338602141769,0.03675918979744936,0.875
-0.6930913692344435,0.03678678678678678,0.875
-0.6928015759922276,0.03681442524417731,0.875
-0.6921772681935618,0.03684210526315789,0.875
-0.6920564999704428,0.03686982693754703,0.875
-0.6907912763055476,0.036897590361445784,0.875
-0.6902033337712274,0.03692539562923888,0.875
-0.6901946462580906,0.03695324283559578,0.875
-0.6901190039541267,0.0369811320754717,0.875
-0.6899104760212792,0.03700906344410876,0.875
-0.6897407427162318,0.037037037037037035,0.875
-0.6894482230017085,0.037065052950075644,0.875
-0.689313665228099,0.03709311127933384,0.875
-0.6892894462671821,0.037121212121212124,0.875
-0.6884164074841084,0.037149355572403335,0.875
-0.6883765966216576,0.03717754172989378,0.875
-0.688276246470565,0.03720577069096431,0.875
-0.6880142478544687,0.03723404255319149,0.875
-0.6856857318747134,0.037262357414448666,0.875
-0.6854595318858687,0.03729071537290715,0.875
-0.6842702861114588,0.037319116527037316,0.875
-0.6840521087062299,0.037347560975609755,0.875
-0.68130360309122,0.03737604881769641,0.875
-0.678486080703355,0.03740458015267176,0.875
-0.6783905299388413,0.0374331550802139,0.875
-0.678182466165828,0.03746177370030581,0.875
-0.6780591525149717,0.03749043611323642,0.875
-0.6776767222355541,0.03751914241960184,0.875
-0.6776006376826136,0.037547892720306515,0.875
-0.6773685736502849,0.037576687116564415,0.875
